"Nomor Registrasi","Nama Produk","Komposisi","Bentuk Sediaan","Kemasan","Pendaftar","Perusahaan","Negara_Asal","Tanggal Terbit","Masa Berlaku s/d","Status","Kategori_Obat","Golongan_Obat","Asal_Obat","Jumlah_Zat_Aktif","Durasi_Registrasi_Tahun","Sudah_Kedaluwarsa","Sisa_Hari_Berlaku","List_Zat_Aktif","Jumlah_Varian_Kemasan","Komposisi_Normalized","drug_category","all_drug_categories","raw_mapped_categories","unsupported_drug_categories","drug_category_match_status","drug_category_is_supported","drug_category_source"
"DKL1030503749A1","WIDA KN-1","SODIUM CHLORIDE. POTASSIUM CHLORIDE","INFUS; 4.5 G /0.75 G","BOTOL PLASTIK @ 500 ML ;; BOTOL PLASTIK LDPE @ 500 ML","WIDATRA BHAKTI - Indonesia","WIDATRA BHAKTI","Indonesia","2024-04-07","2029-04-07","Berlaku","Obat Keras - Lokal","Obat Keras","Lokal/Lainnya","1","5.0","False","1055","['SODIUM CHLORIDE. POTASSIUM CHLORIDE']","2","SODIUM CHLORIDE. POTASSIUM CHLORIDE","UNKNOWN","","","","unmatched","0","drug_name_complete_category_lookup.csv"
"DKL9930500649A1","WIDA RD","DEXTROSE MONOHYDRATE. POTASSIUM CHLORIDE. SODIUM CHLORIDE. CALCIUM CHLORIDE DIHYDRATE","INFUS; 25 G /0.15 G /4.30 g /0.165 g","BOTOL PLASTIK @ 500 ML","WIDATRA BHAKTI - Indonesia","WIDATRA BHAKTI","Indonesia","2019-12-22","2024-12-22","Berlaku","Obat Keras - Lokal","Obat Keras","Lokal/Lainnya","1","5.0","True","-512","['DEXTROSE MONOHYDRATE. POTASSIUM CHLORIDE. SODIUM CHLORIDE. CALCIUM CHLORIDE DIHYDRATE']","1","DEXTROSE MONOHYDRATE. POTASSIUM CHLORIDE. SODIUM CHLORIDE. CALCIUM CHLORIDE DIHYDRATE","UNKNOWN","","","","unmatched","0","drug_name_complete_category_lookup.csv"
"DKL9930502749A1","WIDA RL","CALCIUM CHLORIDE DIHYDRATE | POTASSIUM CHLORIDE | SODIUM CHLORIDE | SODIUM LACTATE","INFUS","BOTOL PLASTIK @ 500 ML ;; BOTOL PLASTIK @ 1000 ML","WIDATRA BHAKTI - Indonesia","WIDATRA BHAKTI","Indonesia","2024-12-29","2029-12-29","Berlaku","Obat Keras - Lokal","Obat Keras","Lokal/Lainnya","4","5.0","False","1321","['CALCIUM CHLORIDE DIHYDRATE', 'POTASSIUM CHLORIDE', 'SODIUM CHLORIDE', 'SODIUM LACTATE']","2","CALCIUM CHLORIDE DIHYDRATE | POTASSIUM CHLORIDE | SODIUM CHLORIDE | SODIUM LACTATE","UNKNOWN","","","","unmatched","0","drug_name_complete_category_lookup.csv"
"DKL9930500549A1","WIDA RS","SODIUM CHLORIDE. POTASSIUM CHLORIDE. CALCIUM CHLORIDE DIHYDRATE","INFUS; 4.3 G /0.150 G /0.165 G","BOTOL PLASTIK @ 500 ML","WIDATRA BHAKTI - Indonesia","WIDATRA BHAKTI","Indonesia","2020-11-18","2025-11-18","Berlaku","Obat Keras - Lokal","Obat Keras","Lokal/Lainnya","1","5.0","True","-181","['SODIUM CHLORIDE. POTASSIUM CHLORIDE. CALCIUM CHLORIDE DIHYDRATE']","1","SODIUM CHLORIDE. POTASSIUM CHLORIDE. CALCIUM CHLORIDE DIHYDRATE","UNKNOWN","","","","unmatched","0","drug_name_complete_category_lookup.csv"
"DKL0930503649A1","WIDAHES 130","HYDROXYETHYL STARCH. SODIUM CHLORIDE","INFUS; 30 G /4.5 G","BOTOL PLASTIK @ 500 ML","WIDATRA BHAKTI - Indonesia","WIDATRA BHAKTI","Indonesia","2023-09-15","2028-09-15","Berlaku","Obat Keras - Lokal","Obat Keras","Lokal/Lainnya","1","5.0","False","851","['HYDROXYETHYL STARCH. SODIUM CHLORIDE']","1","HYDROXYETHYL STARCH. SODIUM CHLORIDE","UNKNOWN","","","","unmatched","0","drug_name_complete_category_lookup.csv"
"DKL1830504149A1","WIDAHES BES","HYDROXYETHYL STARCH. SODIUM CHLORIDE. CALCIUM CHLORIDE DIHYDRATE. MAGNESIUM CHLORIDE HEXAHYDRATE. SODIUM ACETATE TRIHYDRATE. MALIC ACID. POTASSIUM CHLORIDE","INFUS; 30  G /3.125 G /0.185 G /0.100  G /1.635 G /0.335 G /0.150 G","BOTOL PLASTIK @ 500 ML","WIDATRA BHAKTI - Indonesia","WIDATRA BHAKTI","Indonesia","2023-12-12","2028-10-17","Berlaku","Obat Keras - Lokal","Obat Keras","Lokal/Lainnya","1","4.8","False","883","['HYDROXYETHYL STARCH. SODIUM CHLORIDE. CALCIUM CHLORIDE DIHYDRATE. MAGNESIUM CHLORIDE HEXAHYDRATE. SODIUM ACETATE TRIHYDRATE. MALIC ACID. POTASSIUM CHLORIDE']","1","HYDROXYETHYL STARCH. SODIUM CHLORIDE. CALCIUM CHLORIDE DIHYDRATE. MAGNESIUM CHLORIDE HEXAHYDRATE. SODIUM ACETATE TRIHYDRATE. MALIC ACID. POTASSIUM CHLORIDE","UNKNOWN","","","","unmatched","0","drug_name_complete_category_lookup.csv"
"DKI2663501944A1","WINREVAIR","SOTATERCEPT","SERBUK INJEKSI","DUS, 1 VIAL @ 45 MG","ORGANON PHARMA INDONESIA TBK - Indonesia","ORGANON PHARMA INDONESIA TBK","Indonesia","2026-03-16","2031-03-16","Berlaku","Obat Keras - Impor","Obat Keras","Impor","1","5.0","False","1763","['SOTATERCEPT']","1","SOTATERCEPT","UNKNOWN","","","","unmatched","0","drug_name_complete_category_lookup.csv"
"LKE21412010","WOMEN'S TYLENOL TABLET","PAMABROM. PARACETAMOL","TABLET; 25.00 MG /500.00 MG","DUS, 1 BLISTER @10 TABLET","INTEGRATED HEALTHCARE INDONESIA - Indonesia","INTEGRATED HEALTHCARE INDONESIA","Indonesia","2021-03-02","2026-03-02","Berlaku (Khusus Ekspor)","Lisensi - Khusus Ekspor","Khusus Ekspor","Lokal/Lainnya","1","5.0","True","-77","['PAMABROM. PARACETAMOL']","1","PAMABROM. PARACETAMOL","UNKNOWN","","","","unmatched","0","drug_name_complete_category_lookup.csv"
"DKL0111633037A1","WOODS PEPPERMINT ANTITUSSIVE","DEXTROMETHORPHAN HYDROBROMIDE. DIPHENHYDRAMINE HYDROCHLORIDE","SIRUP; 7.5  MG /12.5  MG","DUS, 1 BOTOL PLASTIK @ 100 ML","KALBE FARMA - Indonesia","KALBE FARMA","Indonesia","2022-12-26","2027-12-26","Berlaku","Obat Keras - Lokal","Obat Keras","Lokal/Lainnya","1","5.0","False","587","['DEXTROMETHORPHAN HYDROBROMIDE. DIPHENHYDRAMINE HYDROCHLORIDE']","1","DEXTROMETHORPHAN HYDROBROMIDE. DIPHENHYDRAMINE HYDROCHLORIDE","UNKNOWN","","","","unmatched","0","drug_name_complete_category_lookup.csv"
"DKI0386101146A1","XALACOM","LATANOPROST. TIMOLOL MALEATE","TETES MATA; 50.000 mcg /6.830 mg","DUS, 1 BOTOL PLASTIK @ 2,5 ML","PFIZER INDONESIA - Indonesia","PFIZER INDONESIA","Indonesia","2023-03-24","2028-03-24","Berlaku","Obat Keras - Impor","Obat Keras","Impor","1","5.0","False","676","['LATANOPROST. TIMOLOL MALEATE']","1","LATANOPROST. TIMOLOL MALEATE","UNKNOWN","","","","unmatched","0","drug_name_complete_category_lookup.csv"
"DKL2409504917B1","XALIQUIS 2.5","Apixaban 2.5 mg","TABLET SALUT SELAPUT","DUS, 2 BLISTER @ 10 TABLET SALUT SELAPUT","IMEDCO DJAJA - Indonesia","IMEDCO DJAJA","Indonesia","2024-01-29","2029-01-29","Berlaku","Obat Keras - Lokal","Obat Keras","Lokal/Lainnya","1","5.0","False","987","['Apixaban 2.5 mg']","1","APIXABAN 2.5 MG","antikoagulan","antikoagulan","antikoagulan","","matched_supported","1","drug_name_complete_category_lookup.csv"
"DKL2409504917A1","XALIQUIS 5","Apixaban 5 mg","TABLET SALUT SELAPUT","DUS, 2 BLISTER @ 10 TABLET SALUT SELAPUT","IMEDCO DJAJA - Indonesia","IMEDCO DJAJA","Indonesia","2024-01-16","2029-01-16","Berlaku","Obat Keras - Lokal","Obat Keras","Lokal/Lainnya","1","5.0","False","974","['Apixaban 5 mg']","1","APIXABAN 5 MG","antikoagulan","antikoagulan","antikoagulan","","matched_supported","1","drug_name_complete_category_lookup.csv"
"DKI1390701501A2","XALKORI","CRIZOTINIB","KAPSUL","DUS, 1 BLISTER @ 10 KAPSUL","PFIZER INDONESIA - Indonesia","PFIZER INDONESIA","Indonesia","2025-05-05","2028-07-01","Berlaku","Obat Keras - Impor","Obat Keras","Impor","1","3.2","False","775","['CRIZOTINIB']","1","CRIZOTINIB","UNKNOWN","","","","unmatched","0","drug_name_complete_category_lookup.csv"
"DKI2556300649A1","XATIZA","CABAZITAXEL","CAIRAN INJEKSI UNTUK INFUS","DUS, 1 VIAL @ 1.5ML + 1 VIAL PELARUT @ 5,7ML","MEGA LIFESCIENCES INDONESIA - Indonesia","MEGA LIFESCIENCES INDONESIA","Indonesia","2026-02-11","2031-02-11","Berlaku","Obat Keras - Impor","Obat Keras","Impor","1","5.0","False","1730","['CABAZITAXEL']","1","CABAZITAXEL","UNKNOWN","","","","unmatched","0","drug_name_complete_category_lookup.csv"
"DKI2572200501A1","XENICAL","ORLISTAT","KAPSUL","DUS, 1 BLISTER @ 21 KAPSUL","TUNGGAL IDAMAN ABDI - Indonesia","TUNGGAL IDAMAN ABDI","Indonesia","2025-09-12","2030-09-12","Berlaku","Obat Keras - Impor","Obat Keras","Impor","1","5.0","False","1578","['ORLISTAT']","1","ORLISTAT","UNKNOWN","","","","unmatched","0","drug_name_complete_category_lookup.csv"
"DKI1691300444A1","XEOMIN","BOTULINUM TOXIN TYPE-A","SERBUK INJEKSI","DUS, 1 VIAL @ 100 UNIT ;; DUS, 1 VIAL @ 50 UNIT","PYRIDAM FARMA TBK - Indonesia","PYRIDAM FARMA TBK","Indonesia","2026-04-24","2031-04-24","Berlaku","Obat Keras - Impor","Obat Keras","Impor","1","5.0","False","1802","['BOTULINUM TOXIN TYPE-A']","2","BOTULINUM TOXIN TYPE-A","UNKNOWN","","","","unmatched","0","drug_name_complete_category_lookup.csv"
"DKL1021637844A1","XERXES IV","KOMBINASI-IMIPENEM MONOHYDRATE AND CILASTATIN SODIUM 1080 MG ~ IMIPENEM 500 MG DAN CILASTATIN","SERBUK INJEKSI; 500 MG","DUS, 1 VIAL @ 1 G","PHAROS INDONESIA - Indonesia","PHAROS INDONESIA","Indonesia","2022-02-22","2027-02-22","Berlaku","Obat Keras - Lokal","Obat Keras","Lokal/Lainnya","1","5.0","False","280","['IMIPENEM MONOHYDRATE AND CILASTATIN SODIUM 1080 MG ~ IMIPENEM 500 MG DAN CILASTATIN']","1","IMIPENEM MONOHYDRATE AND CILASTATIN SODIUM 1080 MG  IMIPENEM 500 MG DAN CILASTATIN","UNKNOWN","","","","unmatched","0","drug_name_complete_category_lookup.csv"
"DKL2028209404A1","XIETY","BUSPIRONE HYDROCHLORIDE","KAPLET","DUS, 10 STRIP @ 10 KAPLET","SIMEX PHARMACEUTICAL INDONESIA - Indonesia","SIMEX PHARMACEUTICAL INDONESIA","Indonesia","2026-01-08","2031-01-08","Berlaku","Obat Keras - Lokal","Obat Keras","Lokal/Lainnya","1","5.0","False","1696","['BUSPIRONE HYDROCHLORIDE']","1","BUSPIRONE HYDROCHLORIDE","UNKNOWN","","","","unmatched","0","drug_name_complete_category_lookup.csv"
"DKI2527900214A1","XIGDUO XR","DAPAGLIFLOZIN PROPANEDIOL | METFORMIN HYDROCHLORIDE","TABLET SALUT SELAPUT PELEPASAN LAMBAT","DUS, 4 BLISTER @ 7 TABLET SALUT SELAPUT PELEPASAN LAMBAT ;; DUS, 5 BLISTER @ 6 TABLET SALUT SELAPUT PELEPASAN LAMBAT","ASTRAZENECA INDONESIA - Indonesia","ASTRAZENECA INDONESIA","Indonesia","2026-03-31","2028-06-18","Berlaku","Obat Keras - Impor","Obat Keras","Impor","2","2.2","False","762","['DAPAGLIFLOZIN PROPANEDIOL', 'METFORMIN HYDROCHLORIDE']","2","DAPAGLIFLOZIN PROPANEDIOL | METFORMIN HYDROCHLORIDE","antidiabetes","antidiabetes","antidiabetes","","matched_supported","1","drug_name_complete_category_lookup.csv"
"DKI1827900217A1","XIGDUO XR","DAPAGLIFLOZIN PROPANEDIOL. METFORMIN HYDROCHLORIDE","TABLET SALUT SELAPUT; 6,150 MG /502.61 MG","DUS, 4 BLISTER @ 7 TABLET SALUT SELAPUT","ASTRAZENECA INDONESIA - Indonesia","ASTRAZENECA INDONESIA","Indonesia","2023-06-18","2028-06-18","Berlaku","Obat Keras - Impor","Obat Keras","Impor","1","5.0","False","762","['DAPAGLIFLOZIN PROPANEDIOL. METFORMIN HYDROCHLORIDE']","1","DAPAGLIFLOZIN PROPANEDIOL. METFORMIN HYDROCHLORIDE","antidiabetes","antidiabetes","antidiabetes","","matched_supported","1","drug_name_complete_category_lookup.csv"
"DKL9513011046A1","XIMEX OPTIXITROL","NEOMYCIN SULFATE. DEXAMETHASONE SODIUM PHOSPHATE. POLYMYXIN B SULFATE","TETES MATA; - MG /- MG /6000 IU","DUS, 1 BOTOL PLASTIK @ 5 ML","KONIMEX - Indonesia","KONIMEX","Indonesia","2022-08-16","2027-08-16","Berlaku","Obat Keras - Lokal","Obat Keras","Lokal/Lainnya","1","5.0","False","455","['NEOMYCIN SULFATE. DEXAMETHASONE SODIUM PHOSPHATE. POLYMYXIN B SULFATE']","1","NEOMYCIN SULFATE. DEXAMETHASONE SODIUM PHOSPHATE. POLYMYXIN B SULFATE","kortikosteroid","kortikosteroid","kortikosteroid","","matched_supported","1","drug_name_complete_category_lookup.csv"
"DKL2113028646A1","XIMEX TETRIUM 0,5%","TETRACAINE HYDROCHLORIDE","TETES MATA","DUS, 1 BOTOL PLASTIK @ 5 ML ;; DUS, 5 AMPLOP @ 5 BOTOL PLASTIK @ 0,6 ML","KONIMEX - Indonesia","KONIMEX","Indonesia","2026-04-17","2031-04-17","Berlaku","Obat Keras - Lokal","Obat Keras","Lokal/Lainnya","1","5.0","False","1795","['TETRACAINE HYDROCHLORIDE']","2","TETRACAINE HYDROCHLORIDE","UNKNOWN","","","","unmatched","0","drug_name_complete_category_lookup.csv"
"DKI2563400544A1","XOLAIR","OMALIZUMAB","SERBUK INJEKSI","DUS, 1 VIAL @ 150 MG + 1 AMPUL PELARUT @ 2 ML","NOVARTIS INDONESIA - Indonesia","NOVARTIS INDONESIA","Indonesia","2025-04-15","2026-11-28","Berlaku","Obat Keras - Impor","Obat Keras","Impor","1","1.6","False","194","['OMALIZUMAB']","1","OMALIZUMAB","UNKNOWN","","","","unmatched","0","drug_name_complete_category_lookup.csv"
"DKI2569100117A1","XPOVIO","SELINEXOR","TABLET SALUT SELAPUT","DUS, 4 BLISTER @ 8 TABLET ;; DUS, 4 BLISTER @ 5 TABLET ;; DUS, 4 BLISTER @ 6 TABLET ;; DUS, 4 BLISTER @ 4 TABLET","MECOSIN INDONESIA - Indonesia","MECOSIN INDONESIA","Indonesia","2025-03-04","2030-03-04","Berlaku","Obat Keras - Impor","Obat Keras","Impor","1","5.0","False","1386","['SELINEXOR']","4","SELINEXOR","UNKNOWN","","","","unmatched","0","drug_name_complete_category_lookup.csv"
"DKI2520100817A1","XTANDI","ENZALUTAMIDE","TABLET SALUT SELAPUT","DUS, 4 AMPLOP @ 1 BLISTER @ 28  TABLET SALUT SELAPUT (112 TABLET SALUT SELAPUT)","MEPROFARM - Indonesia","MEPROFARM","Indonesia","2025-12-30","2030-12-30","Berlaku","Obat Keras - Impor","Obat Keras","Impor","1","5.0","False","1687","['ENZALUTAMIDE']","1","ENZALUTAMIDE","UNKNOWN","","","","unmatched","0","drug_name_complete_category_lookup.csv"
"DKI1909500328A1","XYLOCAINE","LIDOCAINE HYDROCHLORIDE","GEL","DUS, 10 SYRINGE PLASTIK @ 10 G","MITSUBISHI TANABE PHARMA INDONESIA - Indonesia","MITSUBISHI TANABE PHARMA INDONESIA","Indonesia","2024-05-02","2029-03-25","Berlaku","Obat Keras - Impor","Obat Keras","Impor","1","4.9","False","1042","['LIDOCAINE HYDROCHLORIDE']","1","LIDOCAINE HYDROCHLORIDE","UNKNOWN","","","","unmatched","0","drug_name_complete_category_lookup.csv"
"DKI2137200384A1","XYLOCAINE","LIDOCAINE","SPRAY TOPIKAL","DUS, 1 BOTOL @ 50 ML (500 DOSIS)","MITSUBISHI TANABE PHARMA INDONESIA - Indonesia","MITSUBISHI TANABE PHARMA INDONESIA","Indonesia","2026-04-10","2031-04-10","Berlaku","Obat Keras - Impor","Obat Keras","Impor","1","5.0","False","1788","['LIDOCAINE']","1","LIDOCAINE","UNKNOWN","","","","unmatched","0","drug_name_complete_category_lookup.csv"
"DKI2158800144A1","XYNTHA","MOROCTOCOG ALFA","SERBUK INJEKSI LIOFILISASI","DUS, 1 VIAL @ 250 IU + 1 PRE-FILLED SYRINGE @ 4 ML + 1 VIAL ADAPTER + 1 STERILE INFUSION SET + 2 ALCOHOL SWABS + 1 PLASTER + 1 GAUZE","PFIZER INDONESIA - Indonesia","PFIZER INDONESIA","Indonesia","2025-07-26","2030-07-26","Berlaku","Obat Keras - Impor","Obat Keras","Impor","1","5.0","False","1530","['MOROCTOCOG ALFA']","1","MOROCTOCOG ALFA","UNKNOWN","","","","unmatched","0","drug_name_complete_category_lookup.csv"
"LKE24315002","Y-LASH","BIMATOPROST","CAIRAN STERIL; 0,3 mg","DUS, 1 BOTOL PLASTIK @ 5 ML","PRATAPA NIRMALA - Indonesia","PRATAPA NIRMALA","Indonesia","2024-11-20","2029-11-20","Berlaku (Khusus Ekspor)","Lisensi - Khusus Ekspor","Khusus Ekspor","Lokal/Lainnya","1","5.0","False","1282","['BIMATOPROST']","1","BIMATOPROST","UNKNOWN","","","","unmatched","0","drug_name_complete_category_lookup.csv"
"DKI0768203717A1","YASMIN","DROSPIRENONE. ETHINYLESTRADIOL","TABLET SALUT SELAPUT; 3.000 MG /0.030 MG","DUS, 1 AMPLOP @ 1 BLISTER @ 21 TABLET SALUT SELAPUT","BAYER INDONESIA - Indonesia","BAYER INDONESIA","Indonesia","2023-10-21","2028-10-21","Berlaku","Obat Keras - Impor","Obat Keras","Impor","1","5.0","False","887","['DROSPIRENONE. ETHINYLESTRADIOL']","1","DROSPIRENONE. ETHINYLESTRADIOL","UNKNOWN","","","","unmatched","0","drug_name_complete_category_lookup.csv"
"DKI2544100349A1","YERVOY","IPILIMUMAB","LARUTAN KONSENTRAT UNTUK INFUS","DUS, 1 VIAL @ 50 MG","MECOSIN INDONESIA - Indonesia","MECOSIN INDONESIA","Indonesia","2025-12-10","2030-12-10","Berlaku","Obat Keras - Impor","Obat Keras","Impor","1","5.0","False","1667","['IPILIMUMAB']","1","IPILIMUMAB","UNKNOWN","","","","unmatched","0","drug_name_complete_category_lookup.csv"
"DTL2042801329A1","YUCOMY","KETOCONAZOLE","KRIM","DUS, 1 TUBE @ 15 GRAM","YSP INDUSTRIES INDONESIA - Indonesia","YSP INDUSTRIES INDONESIA","Indonesia","2026-04-20","2030-12-23","Berlaku","Obat Bebas Terbatas - Lokal","Obat Bebas Terbatas","Lokal/Lainnya","1","4.7","False","1680","['KETOCONAZOLE']","1","KETOCONAZOLE","UNKNOWN","","","","unmatched","0","drug_name_complete_category_lookup.csv"
"DKI2573402417B1","YULAREB","ABEMACICLIB","TABLET SALUT SELAPUT","DUS, 2 BLISTER @ 7 TABLET SALUT SELAPUT","WIGO HEALTH INDONESIA - Indonesia","WIGO HEALTH INDONESIA","Indonesia","2025-08-22","2030-08-22","Berlaku","Obat Keras - Impor","Obat Keras","Impor","1","5.0","False","1557","['ABEMACICLIB']","1","ABEMACICLIB","UNKNOWN","","","","unmatched","0","drug_name_complete_category_lookup.csv"
"DTL9531105337A1","ZACOLDINE","CHLORPHENAMINE MALEATE | PARACETAMOL | PHENYLEPHRINE HYDROCHLORIDE | SULFOGAIACOL POTASSIUM","SIRUP","DUS, 1 BOTOL @ 60 ML","GRAHA FARMA - Indonesia","GRAHA FARMA","Indonesia","2025-08-12","2030-08-12","Berlaku","Obat Bebas Terbatas - Lokal","Obat Bebas Terbatas","Lokal/Lainnya","4","5.0","False","1547","['CHLORPHENAMINE MALEATE', 'PARACETAMOL', 'PHENYLEPHRINE HYDROCHLORIDE', 'SULFOGAIACOL POTASSIUM']","1","CHLORPHENAMINE MALEATE | PARACETAMOL | PHENYLEPHRINE HYDROCHLORIDE | SULFOGAIACOL POTASSIUM","UNKNOWN","","","","unmatched","0","drug_name_complete_category_lookup.csv"
"DTL1017810037A1","ZANIC (STRAWBERRY)","ZINC SULFATE HEPTAHYDRATE","SIRUP","DUS, 1 BOTOL @ 100 ML","NICHOLAS LABORATORIES INDONESIA - Indonesia","NICHOLAS LABORATORIES INDONESIA","Indonesia","2025-12-31","2027-12-31","Berlaku","Obat Bebas Terbatas - Lokal","Obat Bebas Terbatas","Lokal/Lainnya","1","2.0","False","592","['ZINC SULFATE HEPTAHYDRATE']","1","ZINC SULFATE HEPTAHYDRATE","UNKNOWN","","","","unmatched","0","drug_name_complete_category_lookup.csv"
"DKI1405100217A1","ZANIDIP","LERCANIDIPINE HYDROCHLORIDE","TABLET SALUT SELAPUT; 10 mg","DUS, 2 BLISTER @ 14 TABLET SALUT SELAPUT","ABBOTT INDONESIA - Indonesia","ABBOTT INDONESIA","Indonesia","2024-03-12","2029-02-15","Berlaku","Obat Keras - Impor","Obat Keras","Impor","1","4.9","False","1004","['LERCANIDIPINE HYDROCHLORIDE']","1","LERCANIDIPINE HYDROCHLORIDE","ccb","ccb","ccb","","matched_supported","1","drug_name_complete_category_lookup.csv"
"DKI2043900344A1","ZAVICEFTA","AVIBACTAM SODIUM | CEFTAZIDIME PENTAHYDRATE","SERBUK INJEKSI","DUS, 10 VIAL @ 2,5 G","PFIZER INDONESIA - Indonesia","PFIZER INDONESIA","Indonesia","2025-03-06","2030-03-06","Berlaku","Obat Keras - Impor","Obat Keras","Impor","2","5.0","False","1388","['AVIBACTAM SODIUM', 'CEFTAZIDIME PENTAHYDRATE']","1","AVIBACTAM SODIUM | CEFTAZIDIME PENTAHYDRATE","UNKNOWN","","","","unmatched","0","drug_name_complete_category_lookup.csv"
"DKL7627912833A1","ZENICHLOR","CHLORAMPHENICOL PALMITATE","SUSPENSI","DUS, BOTOL @ 60 ML","PABRIK PHARMASI ZENITH - Indonesia","PABRIK PHARMASI ZENITH","Indonesia","2026-04-17","2031-04-17","Berlaku","Obat Keras - Lokal","Obat Keras","Lokal/Lainnya","1","5.0","False","1795","['CHLORAMPHENICOL PALMITATE']","1","CHLORAMPHENICOL PALMITATE","UNKNOWN","","","","unmatched","0","drug_name_complete_category_lookup.csv"
"DKI1787102417A1","ZEPATIER","ELBASVIR. GRAZOPREVIR HYDRATE","TABLET SALUT SELAPUT; 50 MG /102.3 MG","DUS, 2 AMPLOP @ 2 BLISTER @ 7 TABLET SALUT SELAPUT","ORGANON PHARMA INDONESIA TBK - Indonesia","ORGANON PHARMA INDONESIA TBK","Indonesia","2023-09-09","2027-04-09","Berlaku","Obat Keras - Impor","Obat Keras","Impor","1","3.6","False","326","['ELBASVIR. GRAZOPREVIR HYDRATE']","1","ELBASVIR. GRAZOPREVIR HYDRATE","UNKNOWN","","","","unmatched","0","drug_name_complete_category_lookup.csv"
"DBL2127915963A1","ZEPTO","KOMBINASI-CALCIUM CARBONATE DC TYPE CS90","TABLET KUNYAH; 442 MG","DUS, 1 BOTOL PLASTIK @ 24 TABLET KUNYAH","PABRIK PHARMASI ZENITH - Indonesia","PABRIK PHARMASI ZENITH","Indonesia","2021-06-20","2026-06-20","Berlaku","Obat Bebas - Lokal","Obat Bebas","Lokal/Lainnya","1","5.0","False","33","['CALCIUM CARBONATE DC TYPE CS90']","1","CALCIUM CARBONATE DC TYPE CS90","UNKNOWN","","","","unmatched","0","drug_name_complete_category_lookup.csv"
"DKI1937700380A1","ZERBAXA","TAZOBACTAM SODIUM. CEFTOLOZANE SULFATE","SERBUK INFUS","DUS, 10 VIAL @ 1.5 G","ORGANON PHARMA INDONESIA TBK - Indonesia","ORGANON PHARMA INDONESIA TBK","Indonesia","2023-12-23","2028-12-23","Berlaku","Obat Keras - Impor","Obat Keras","Impor","0","5.0","False","950","[]","1","TAZOBACTAM SODIUM. CEFTOLOZANE SULFATE","UNKNOWN","","","","unmatched","0","drug_name_complete_category_lookup.csv"
"DKI2361700249A1","ZERPIDIO","SERPLULIMAB","LARUTAN KONSENTRAT UNTUK INFUS","DUS, 1 VIAL @10 ML","KALBIO GLOBAL MEDIKA - Indonesia","KALBIO GLOBAL MEDIKA","Indonesia","2025-01-29","2028-12-28","Berlaku","Obat Keras - Impor","Obat Keras","Impor","1","3.9","False","955","['SERPLULIMAB']","1","SERPLULIMAB","UNKNOWN","","","","unmatched","0","drug_name_complete_category_lookup.csv"
"DKL9631513144B1","ZIBAC","CEFTAZIDIME PENTAHYDRATE BUFFERED WITH SODIUM CARBONATE","SERBUK INJEKSI","DUS, 2 VIAL @ 1 G","PRATAPA NIRMALA - Indonesia","PRATAPA NIRMALA","Indonesia","2025-10-07","2030-10-07","Berlaku","Obat Keras - Lokal","Obat Keras","Lokal/Lainnya","1","5.0","False","1603","['CEFTAZIDIME PENTAHYDRATE BUFFERED WITH SODIUM CARBONATE']","1","CEFTAZIDIME PENTAHYDRATE BUFFERED WITH SODIUM CARBONATE","UNKNOWN","","","","unmatched","0","drug_name_complete_category_lookup.csv"
"GKL1312426901A1","ZIDOVUDINE","ZIDOVUDINE","KAPSUL; 100 MG","DUS,1 BOTOL PLASTIK @ 60 KAPSUL","KIMIA FARMA Tbk. - Indonesia","KIMIA FARMA Tbk.","Indonesia","2023-10-12","2027-12-19","Berlaku","Obat Generik Keras - Lokal","Obat Keras","Lokal/Lainnya","1","4.2","False","580","['ZIDOVUDINE']","1","ZIDOVUDINE","UNKNOWN","","","","unmatched","0","drug_name_complete_category_lookup.csv"
"DKL2609228929A1","ZILINEX","MICONAZOLE NITRATE | NEOMYCIN SULFATE | TRIAMCINOLONE ACETONIDE ACETATE","KRIM","DUS, 1 TUBE @ 5 GRAM","IFARS PHARMACEUTICAL LABORATORIES - Indonesia","IFARS PHARMACEUTICAL LABORATORIES","Indonesia","2026-02-27","2031-02-27","Berlaku","Obat Keras - Lokal","Obat Keras","Lokal/Lainnya","3","5.0","False","1746","['MICONAZOLE NITRATE', 'NEOMYCIN SULFATE', 'TRIAMCINOLONE ACETONIDE ACETATE']","1","MICONAZOLE NITRATE | NEOMYCIN SULFATE | TRIAMCINOLONE ACETONIDE ACETATE","kortikosteroid","kortikosteroid","kortikosteroid","","matched_supported","1","drug_name_complete_category_lookup.csv"
"DKI1843900280A1","ZINFORO","CEFTAROLINEFOSAMIL ACETIC ACID SOLVATE MONOHYDRATE","SERBUK INFUS; 668,4 MG","DUS, 10 VIAL @ 600 MG","PFIZER INDONESIA - Indonesia","PFIZER INDONESIA","Indonesia","2023-11-26","2028-11-26","Berlaku","Obat Keras - Impor","Obat Keras","Impor","1","5.0","False","923","['CEFTAROLINEFOSAMIL ACETIC ACID SOLVATE MONOHYDRATE']","1","CEFTAROLINEFOSAMIL ACETIC ACID SOLVATE MONOHYDRATE","UNKNOWN","","","","unmatched","0","drug_name_complete_category_lookup.csv"
